id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona
4582,user4582,sharon.horton@example.com,Sharon,Horton,"[{'first_name': 'Sharon', 'last_name': 'Horton', 'address1': '490 Terri Islands Apt. 627', 'address2': '', 'country': 'US', 'city': 'East Vanessa', 'state': 'VA', 'zipcode': '23801', 'default': True}]",29,F,furniture_homedecor_housewares,lower_priced_products
4583,user4583,jon.aguilar@example.com,Jon,Aguilar,"[{'first_name': 'Jon', 'last_name': 'Aguilar', 'address1': '0965 David Station', 'address2': '', 'country': 'US', 'city': 'South Bradleyside', 'state': 'SC', 'zipcode': '29582', 'default': True}]",45,M,accessories_groceries_books,lower_priced_products
4584,user4584,tony.kirk@example.com,Tony,Kirk,"[{'first_name': 'Tony', 'last_name': 'Kirk', 'address1': '48247 Moore Run', 'address2': '', 'country': 'US', 'city': 'Lake Ericstad', 'state': 'DC', 'zipcode': '20034', 'default': True}]",44,M,instruments_books_electronics,lower_priced_products
4585,user4585,john.fletcher@example.com,John,Fletcher,"[{'first_name': 'John', 'last_name': 'Fletcher', 'address1': '45638 Watkins Spurs Apt. 599', 'address2': '', 'country': 'US', 'city': 'Tiffanytown', 'state': 'NH', 'zipcode': '03176', 'default': True}]",41,M,books_apparel_homedecor,lower_priced_products
4586,user4586,albert.mcdaniel@example.com,Albert,Mcdaniel,"[{'first_name': 'Albert', 'last_name': 'Mcdaniel', 'address1': '6151 John Crossing Suite 713', 'address2': '', 'country': 'US', 'city': 'Port James', 'state': 'AL', 'zipcode': '36360', 'default': True}]",60,M,housewares_floral_seasonal,discount_indifferent
4587,user4587,bryan.harris@example.com,Bryan,Harris,"[{'first_name': 'Bryan', 'last_name': 'Harris', 'address1': '91818 Perez Square Suite 051', 'address2': '', 'country': 'US', 'city': 'West Williamville', 'state': 'CT', 'zipcode': '06388', 'default': True}]",31,M,outdoors_instruments_groceries,discount_indifferent
4588,user4588,jennifer.figueroa@example.com,Jennifer,Figueroa,"[{'first_name': 'Jennifer', 'last_name': 'Figueroa', 'address1': '5646 Brown Estate', 'address2': '', 'country': 'US', 'city': 'New Samanthaberg', 'state': 'IN', 'zipcode': '46887', 'default': True}]",23,F,floral_beauty_jewelry,all_discounts
4589,user4589,steven.gray@example.com,Steven,Gray,"[{'first_name': 'Steven', 'last_name': 'Gray', 'address1': '677 Torres Road', 'address2': '', 'country': 'US', 'city': 'Xavierville', 'state': 'DE', 'zipcode': '19707', 'default': True}]",41,M,floral_beauty_jewelry,all_discounts
4590,user4590,sarah.lee@example.com,Sarah,Lee,"[{'first_name': 'Sarah', 'last_name': 'Lee', 'address1': '163 Jennifer Parks', 'address2': '', 'country': 'US', 'city': 'South Rubentown', 'state': 'WV', 'zipcode': '26719', 'default': True}]",43,F,books_apparel_homedecor,all_discounts
4591,user4591,melinda.cherry@example.com,Melinda,Cherry,"[{'first_name': 'Melinda', 'last_name': 'Cherry', 'address1': '0195 Ryan Land', 'address2': '', 'country': 'US', 'city': 'Brockville', 'state': 'MD', 'zipcode': '21233', 'default': True}]",37,F,groceries_seasonal_tools,all_discounts
4592,user4592,donald.clark@example.com,Donald,Clark,"[{'first_name': 'Donald', 'last_name': 'Clark', 'address1': '8127 Thomas Mountains Suite 321', 'address2': '', 'country': 'US', 'city': 'New Jocelynberg', 'state': 'DC', 'zipcode': '20005', 'default': True}]",26,M,floral_beauty_jewelry,all_discounts
4593,user4593,alexis.morton@example.com,Alexis,Morton,"[{'first_name': 'Alexis', 'last_name': 'Morton', 'address1': '9330 Joseph Via', 'address2': '', 'country': 'US', 'city': 'New Dakotaton', 'state': 'WY', 'zipcode': '82554', 'default': True}]",35,F,outdoors_instruments_groceries,lower_priced_products
4594,user4594,cynthia.robinson@example.com,Cynthia,Robinson,"[{'first_name': 'Cynthia', 'last_name': 'Robinson', 'address1': '3582 Robert Glens', 'address2': '', 'country': 'US', 'city': 'Milesstad', 'state': 'WI', 'zipcode': '53821', 'default': True}]",29,F,electronics_outdoors_footwear,all_discounts
4595,user4595,jason.wallace@example.com,Jason,Wallace,"[{'first_name': 'Jason', 'last_name': 'Wallace', 'address1': '47838 Weber Mountains Apt. 773', 'address2': '', 'country': 'US', 'city': 'East Stephen', 'state': 'MS', 'zipcode': '39762', 'default': True}]",33,M,outdoors_instruments_groceries,all_discounts
4596,user4596,lisa.romero@example.com,Lisa,Romero,"[{'first_name': 'Lisa', 'last_name': 'Romero', 'address1': '8404 Miller Islands Apt. 886', 'address2': '', 'country': 'US', 'city': 'Smithmouth', 'state': 'TN', 'zipcode': '38248', 'default': True}]",40,F,housewares_floral_seasonal,discount_indifferent
4597,user4597,olivia.myers@example.com,Olivia,Myers,"[{'first_name': 'Olivia', 'last_name': 'Myers', 'address1': '22976 Yang Ranch Suite 833', 'address2': '', 'country': 'US', 'city': 'Baldwinland', 'state': 'MT', 'zipcode': '59917', 'default': True}]",44,F,instruments_books_electronics,all_discounts
4598,user4598,sarah.gould@example.com,Sarah,Gould,"[{'first_name': 'Sarah', 'last_name': 'Gould', 'address1': '731 Breanna Roads', 'address2': '', 'country': 'US', 'city': 'Greenhaven', 'state': 'LA', 'zipcode': '70881', 'default': True}]",26,F,floral_beauty_jewelry,lower_priced_products
4599,user4599,rebecca.gonzalez@example.com,Rebecca,Gonzalez,"[{'first_name': 'Rebecca', 'last_name': 'Gonzalez', 'address1': '0703 Mann Stravenue Apt. 496', 'address2': '', 'country': 'US', 'city': 'East Nicholasland', 'state': 'FL', 'zipcode': '32976', 'default': True}]",32,F,furniture_homedecor_housewares,lower_priced_products
4600,user4600,patrick.griffin@example.com,Patrick,Griffin,"[{'first_name': 'Patrick', 'last_name': 'Griffin', 'address1': '293 Sarah Isle', 'address2': '', 'country': 'US', 'city': 'Derekport', 'state': 'MS', 'zipcode': '38893', 'default': True}]",28,M,apparel_footwear_accessories,lower_priced_products
4601,user4601,mallory.hall@example.com,Mallory,Hall,"[{'first_name': 'Mallory', 'last_name': 'Hall', 'address1': '87796 Tyler Vista', 'address2': '', 'country': 'US', 'city': 'Lake Davidberg', 'state': 'NV', 'zipcode': '89336', 'default': True}]",25,F,floral_beauty_jewelry,discount_indifferent
4602,user4602,adam.wiley@example.com,Adam,Wiley,"[{'first_name': 'Adam', 'last_name': 'Wiley', 'address1': '24699 Sharon Falls', 'address2': '', 'country': 'US', 'city': 'Feliciabury', 'state': 'AK', 'zipcode': '99509', 'default': True}]",45,M,furniture_homedecor_housewares,discount_indifferent
4603,user4603,tammy.holland@example.com,Tammy,Holland,"[{'first_name': 'Tammy', 'last_name': 'Holland', 'address1': '0731 Erin Square', 'address2': '', 'country': 'US', 'city': 'New Justin', 'state': 'AZ', 'zipcode': '85946', 'default': True}]",53,F,footwear_jewelry_furniture,all_discounts
4604,user4604,james.morton@example.com,James,Morton,"[{'first_name': 'James', 'last_name': 'Morton', 'address1': '990 Reed Flat Suite 227', 'address2': '', 'country': 'US', 'city': 'Lake Jasonchester', 'state': 'GA', 'zipcode': '31801', 'default': True}]",31,M,accessories_groceries_books,discount_indifferent
4605,user4605,corey.carrillo@example.com,Corey,Carrillo,"[{'first_name': 'Corey', 'last_name': 'Carrillo', 'address1': '102 Rachel Islands Apt. 070', 'address2': '', 'country': 'US', 'city': 'East Kennethshire', 'state': 'DC', 'zipcode': '20009', 'default': True}]",44,M,housewares_floral_seasonal,lower_priced_products
4606,user4606,katie.torres@example.com,Katie,Torres,"[{'first_name': 'Katie', 'last_name': 'Torres', 'address1': '0818 Janice Hill', 'address2': '', 'country': 'US', 'city': 'Lake Kevin', 'state': 'OH', 'zipcode': '43054', 'default': True}]",52,F,outdoors_instruments_groceries,lower_priced_products
4607,user4607,james.cain@example.com,James,Cain,"[{'first_name': 'James', 'last_name': 'Cain', 'address1': '452 Brenda Parks Suite 466', 'address2': '', 'country': 'US', 'city': 'Valerieview', 'state': 'GA', 'zipcode': '31827', 'default': True}]",49,M,accessories_groceries_books,discount_indifferent
4608,user4608,joel.vaughn@example.com,Joel,Vaughn,"[{'first_name': 'Joel', 'last_name': 'Vaughn', 'address1': '87101 Rice Flat Suite 991', 'address2': '', 'country': 'US', 'city': 'South Douglasstad', 'state': 'LA', 'zipcode': '70212', 'default': True}]",25,M,accessories_groceries_books,lower_priced_products
4609,user4609,james.mendoza@example.com,James,Mendoza,"[{'first_name': 'James', 'last_name': 'Mendoza', 'address1': '04283 Byrd Spurs Suite 935', 'address2': '', 'country': 'US', 'city': 'Parsonsview', 'state': 'WA', 'zipcode': '98190', 'default': True}]",58,M,beauty_accessories_instruments,lower_priced_products
4610,user4610,jason.barton@example.com,Jason,Barton,"[{'first_name': 'Jason', 'last_name': 'Barton', 'address1': '09634 Nicole Cliff', 'address2': '', 'country': 'US', 'city': 'Simmonsmouth', 'state': 'HI', 'zipcode': '96756', 'default': True}]",31,M,groceries_seasonal_tools,all_discounts
4611,user4611,jeffery.smith@example.com,Jeffery,Smith,"[{'first_name': 'Jeffery', 'last_name': 'Smith', 'address1': '470 Devin Union', 'address2': '', 'country': 'US', 'city': 'Jonathanshire', 'state': 'MI', 'zipcode': '49105', 'default': True}]",30,M,apparel_footwear_accessories,lower_priced_products
4612,user4612,mark.harris@example.com,Mark,Harris,"[{'first_name': 'Mark', 'last_name': 'Harris', 'address1': '4167 Johnny Hollow', 'address2': '', 'country': 'US', 'city': 'Grahamfurt', 'state': 'WA', 'zipcode': '98138', 'default': True}]",20,M,seasonal_furniture_floral,all_discounts
4613,user4613,john.fernandez@example.com,John,Fernandez,"[{'first_name': 'John', 'last_name': 'Fernandez', 'address1': '048 Hall Locks Apt. 446', 'address2': '', 'country': 'US', 'city': 'Brendaburgh', 'state': 'NM', 'zipcode': '87650', 'default': True}]",34,M,accessories_groceries_books,lower_priced_products
4614,user4614,christopher.arnold@example.com,Christopher,Arnold,"[{'first_name': 'Christopher', 'last_name': 'Arnold', 'address1': '586 Stephens Turnpike', 'address2': '', 'country': 'US', 'city': 'Kylemouth', 'state': 'NE', 'zipcode': '68081', 'default': True}]",22,M,outdoors_instruments_groceries,discount_indifferent
4615,user4615,susan.duncan@example.com,Susan,Duncan,"[{'first_name': 'Susan', 'last_name': 'Duncan', 'address1': '604 Villarreal Motorway Suite 155', 'address2': '', 'country': 'US', 'city': 'Downschester', 'state': 'IN', 'zipcode': '47707', 'default': True}]",27,F,housewares_floral_seasonal,lower_priced_products
4616,user4616,perry.hall@example.com,Perry,Hall,"[{'first_name': 'Perry', 'last_name': 'Hall', 'address1': '370 Simmons Viaduct', 'address2': '', 'country': 'US', 'city': 'North Kristen', 'state': 'CO', 'zipcode': '81490', 'default': True}]",29,M,homedecor_electronics_outdoors,all_discounts
4617,user4617,laura.dillon@example.com,Laura,Dillon,"[{'first_name': 'Laura', 'last_name': 'Dillon', 'address1': '0678 James Street Suite 869', 'address2': '', 'country': 'US', 'city': 'East Jeff', 'state': 'NM', 'zipcode': '88370', 'default': True}]",47,F,beauty_accessories_instruments,discount_indifferent
4618,user4618,derek.brown@example.com,Derek,Brown,"[{'first_name': 'Derek', 'last_name': 'Brown', 'address1': '268 Brown Branch Apt. 458', 'address2': '', 'country': 'US', 'city': 'Lake Richardstad', 'state': 'SC', 'zipcode': '29792', 'default': True}]",50,M,homedecor_electronics_outdoors,discount_indifferent
4619,user4619,brittany.miles@example.com,Brittany,Miles,"[{'first_name': 'Brittany', 'last_name': 'Miles', 'address1': '038 Martin Roads', 'address2': '', 'country': 'US', 'city': 'Rasmussenfort', 'state': 'WY', 'zipcode': '82677', 'default': True}]",29,F,groceries_seasonal_tools,discount_indifferent
4620,user4620,toni.reynolds@example.com,Toni,Reynolds,"[{'first_name': 'Toni', 'last_name': 'Reynolds', 'address1': '4163 Wood Mill Apt. 628', 'address2': '', 'country': 'US', 'city': 'Lake Tonya', 'state': 'TX', 'zipcode': '78820', 'default': True}]",49,F,housewares_floral_seasonal,all_discounts
4621,user4621,jeffrey.zimmerman@example.com,Jeffrey,Zimmerman,"[{'first_name': 'Jeffrey', 'last_name': 'Zimmerman', 'address1': '65543 Daniel Glen Suite 537', 'address2': '', 'country': 'US', 'city': 'West Matthew', 'state': 'VA', 'zipcode': '23730', 'default': True}]",49,M,accessories_groceries_books,discount_indifferent
4622,user4622,krista.norton@example.com,Krista,Norton,"[{'first_name': 'Krista', 'last_name': 'Norton', 'address1': '93518 Larry Knoll Suite 126', 'address2': '', 'country': 'US', 'city': 'Lake Ronnietown', 'state': 'KY', 'zipcode': '41864', 'default': True}]",44,F,floral_beauty_jewelry,lower_priced_products
4623,user4623,zachary.martin@example.com,Zachary,Martin,"[{'first_name': 'Zachary', 'last_name': 'Martin', 'address1': '576 Obrien Burgs Apt. 726', 'address2': '', 'country': 'US', 'city': 'Johnmouth', 'state': 'AR', 'zipcode': '71862', 'default': True}]",23,M,homedecor_electronics_outdoors,lower_priced_products
4624,user4624,suzanne.moreno@example.com,Suzanne,Moreno,"[{'first_name': 'Suzanne', 'last_name': 'Moreno', 'address1': '3451 Keller Valleys Apt. 331', 'address2': '', 'country': 'US', 'city': 'North Garyfort', 'state': 'CT', 'zipcode': '06128', 'default': True}]",41,F,housewares_floral_seasonal,all_discounts
4625,user4625,jessica.james@example.com,Jessica,James,"[{'first_name': 'Jessica', 'last_name': 'James', 'address1': '38712 Thomas Knoll', 'address2': '', 'country': 'US', 'city': 'North Christopher', 'state': 'WI', 'zipcode': '54338', 'default': True}]",57,F,groceries_seasonal_tools,all_discounts
4626,user4626,jorge.logan@example.com,Jorge,Logan,"[{'first_name': 'Jorge', 'last_name': 'Logan', 'address1': '68008 Kristin Squares Apt. 391', 'address2': '', 'country': 'US', 'city': 'South Thomas', 'state': 'NC', 'zipcode': '28513', 'default': True}]",41,M,seasonal_furniture_floral,lower_priced_products
4627,user4627,julie.ayala@example.com,Julie,Ayala,"[{'first_name': 'Julie', 'last_name': 'Ayala', 'address1': '8095 Bennett Fields Suite 832', 'address2': '', 'country': 'US', 'city': 'West Loriport', 'state': 'AK', 'zipcode': '99913', 'default': True}]",30,F,footwear_jewelry_furniture,all_discounts
4628,user4628,krista.hall@example.com,Krista,Hall,"[{'first_name': 'Krista', 'last_name': 'Hall', 'address1': '400 Meyer Estates', 'address2': '', 'country': 'US', 'city': 'East Jennifer', 'state': 'IN', 'zipcode': '47077', 'default': True}]",35,F,instruments_books_electronics,all_discounts
4629,user4629,marvin.wallace@example.com,Marvin,Wallace,"[{'first_name': 'Marvin', 'last_name': 'Wallace', 'address1': '55404 Cynthia Road Apt. 971', 'address2': '', 'country': 'US', 'city': 'Rochastad', 'state': 'KY', 'zipcode': '41158', 'default': True}]",40,M,housewares_tools_beauty,discount_indifferent
4630,user4630,nicole.nguyen@example.com,Nicole,Nguyen,"[{'first_name': 'Nicole', 'last_name': 'Nguyen', 'address1': '506 Richard Heights', 'address2': '', 'country': 'US', 'city': 'South Makaylabury', 'state': 'MA', 'zipcode': '01081', 'default': True}]",35,F,housewares_tools_beauty,lower_priced_products
4631,user4631,diane.thompson@example.com,Diane,Thompson,"[{'first_name': 'Diane', 'last_name': 'Thompson', 'address1': '78062 Ray Branch Suite 290', 'address2': '', 'country': 'US', 'city': 'Lake Maryton', 'state': 'NV', 'zipcode': '89677', 'default': True}]",22,F,seasonal_furniture_floral,all_discounts
4632,user4632,brittany.diaz@example.com,Brittany,Diaz,"[{'first_name': 'Brittany', 'last_name': 'Diaz', 'address1': '62516 Williams Spur Suite 291', 'address2': '', 'country': 'US', 'city': 'South Brian', 'state': 'MI', 'zipcode': '49099', 'default': True}]",29,F,apparel_footwear_accessories,lower_priced_products
4633,user4633,adam.marsh@example.com,Adam,Marsh,"[{'first_name': 'Adam', 'last_name': 'Marsh', 'address1': '86499 Michelle Point Apt. 854', 'address2': '', 'country': 'US', 'city': 'Taylorside', 'state': 'MO', 'zipcode': '65417', 'default': True}]",46,M,housewares_floral_seasonal,discount_indifferent
4634,user4634,megan.klein@example.com,Megan,Klein,"[{'first_name': 'Megan', 'last_name': 'Klein', 'address1': '4298 Shah Brook Suite 073', 'address2': '', 'country': 'US', 'city': 'Guerrerotown', 'state': 'NJ', 'zipcode': '07603', 'default': True}]",50,F,outdoors_instruments_groceries,lower_priced_products
4635,user4635,yolanda.hebert@example.com,Yolanda,Hebert,"[{'first_name': 'Yolanda', 'last_name': 'Hebert', 'address1': '6981 Matthew Creek', 'address2': '', 'country': 'US', 'city': 'Matthewside', 'state': 'NM', 'zipcode': '87337', 'default': True}]",23,F,apparel_footwear_accessories,lower_priced_products
4636,user4636,randy.bowen@example.com,Randy,Bowen,"[{'first_name': 'Randy', 'last_name': 'Bowen', 'address1': '170 Wilson Port Suite 010', 'address2': '', 'country': 'US', 'city': 'Maxwellmouth', 'state': 'IA', 'zipcode': '50556', 'default': True}]",58,M,apparel_footwear_accessories,all_discounts
4637,user4637,maria.roberts@example.com,Maria,Roberts,"[{'first_name': 'Maria', 'last_name': 'Roberts', 'address1': '1521 Kenneth Springs', 'address2': '', 'country': 'US', 'city': 'Port Kaitlynmouth', 'state': 'MT', 'zipcode': '59481', 'default': True}]",29,F,housewares_floral_seasonal,all_discounts
4638,user4638,christopher.hess@example.com,Christopher,Hess,"[{'first_name': 'Christopher', 'last_name': 'Hess', 'address1': '582 Spencer Bypass', 'address2': '', 'country': 'US', 'city': 'Sanchezbury', 'state': 'OK', 'zipcode': '73131', 'default': True}]",40,M,books_apparel_homedecor,lower_priced_products
4639,user4639,jeff.rodriguez@example.com,Jeff,Rodriguez,"[{'first_name': 'Jeff', 'last_name': 'Rodriguez', 'address1': '09771 Drake Shoal', 'address2': '', 'country': 'US', 'city': 'Port Johnview', 'state': 'AZ', 'zipcode': '85505', 'default': True}]",44,M,accessories_groceries_books,lower_priced_products
4640,user4640,michael.hernandez@example.com,Michael,Hernandez,"[{'first_name': 'Michael', 'last_name': 'Hernandez', 'address1': '7075 Christopher Mills', 'address2': '', 'country': 'US', 'city': 'New Robertbury', 'state': 'TN', 'zipcode': '37627', 'default': True}]",47,M,housewares_floral_seasonal,discount_indifferent
4641,user4641,shelly.rodriguez@example.com,Shelly,Rodriguez,"[{'first_name': 'Shelly', 'last_name': 'Rodriguez', 'address1': '71600 Patricia Mill Suite 612', 'address2': '', 'country': 'US', 'city': 'New Shawna', 'state': 'WY', 'zipcode': '82202', 'default': True}]",57,F,outdoors_instruments_groceries,discount_indifferent
4642,user4642,susan.fernandez@example.com,Susan,Fernandez,"[{'first_name': 'Susan', 'last_name': 'Fernandez', 'address1': '874 Stacey Vista Suite 951', 'address2': '', 'country': 'US', 'city': 'Lake Pamela', 'state': 'OR', 'zipcode': '97453', 'default': True}]",29,F,instruments_books_electronics,lower_priced_products
4643,user4643,david.cohen@example.com,David,Cohen,"[{'first_name': 'David', 'last_name': 'Cohen', 'address1': '03395 Harris Meadows Suite 713', 'address2': '', 'country': 'US', 'city': 'North Rebekah', 'state': 'CT', 'zipcode': '06020', 'default': True}]",49,M,housewares_tools_beauty,discount_indifferent
4644,user4644,anthony.hill@example.com,Anthony,Hill,"[{'first_name': 'Anthony', 'last_name': 'Hill', 'address1': '39860 Mary Plaza', 'address2': '', 'country': 'US', 'city': 'Port Eric', 'state': 'WA', 'zipcode': '99027', 'default': True}]",23,M,apparel_footwear_accessories,all_discounts
4645,user4645,alex.gutierrez@example.com,Alex,Gutierrez,"[{'first_name': 'Alex', 'last_name': 'Gutierrez', 'address1': '135 Greer Mountain', 'address2': '', 'country': 'US', 'city': 'Jasonview', 'state': 'SC', 'zipcode': '29117', 'default': True}]",42,M,floral_beauty_jewelry,all_discounts
4646,user4646,david.davis@example.com,David,Davis,"[{'first_name': 'David', 'last_name': 'Davis', 'address1': '5397 Nicholas Garden', 'address2': '', 'country': 'US', 'city': 'Watkinsburgh', 'state': 'CT', 'zipcode': '06356', 'default': True}]",43,M,tools_housewares_apparel,lower_priced_products
4647,user4647,lindsey.lang@example.com,Lindsey,Lang,"[{'first_name': 'Lindsey', 'last_name': 'Lang', 'address1': '42126 Allen Village', 'address2': '', 'country': 'US', 'city': 'East Melissa', 'state': 'NM', 'zipcode': '87441', 'default': True}]",41,F,outdoors_instruments_groceries,all_discounts
4648,user4648,anthony.weber@example.com,Anthony,Weber,"[{'first_name': 'Anthony', 'last_name': 'Weber', 'address1': '41104 Allen Lakes', 'address2': '', 'country': 'US', 'city': 'South Kimberlyland', 'state': 'MI', 'zipcode': '49412', 'default': True}]",27,M,accessories_groceries_books,all_discounts
4649,user4649,jeffrey.clark@example.com,Jeffrey,Clark,"[{'first_name': 'Jeffrey', 'last_name': 'Clark', 'address1': '8755 Jasmine Lock Suite 090', 'address2': '', 'country': 'US', 'city': 'East Katherine', 'state': 'AR', 'zipcode': '72167', 'default': True}]",50,M,groceries_seasonal_tools,discount_indifferent
4650,user4650,walter.owens@example.com,Walter,Owens,"[{'first_name': 'Walter', 'last_name': 'Owens', 'address1': '89569 Alec Tunnel Suite 563', 'address2': '', 'country': 'US', 'city': 'Smithville', 'state': 'PA', 'zipcode': '15022', 'default': True}]",24,M,electronics_outdoors_footwear,all_discounts
4651,user4651,andrea.gregory@example.com,Andrea,Gregory,"[{'first_name': 'Andrea', 'last_name': 'Gregory', 'address1': '640 White Road Suite 415', 'address2': '', 'country': 'US', 'city': 'Michaelview', 'state': 'NM', 'zipcode': '87860', 'default': True}]",20,F,housewares_floral_seasonal,lower_priced_products
4652,user4652,brenda.pena@example.com,Brenda,Pena,"[{'first_name': 'Brenda', 'last_name': 'Pena', 'address1': '9645 Kim Isle Suite 063', 'address2': '', 'country': 'US', 'city': 'Deborahfort', 'state': 'NC', 'zipcode': '27489', 'default': True}]",42,F,books_apparel_homedecor,lower_priced_products
4653,user4653,nathaniel.wolf@example.com,Nathaniel,Wolf,"[{'first_name': 'Nathaniel', 'last_name': 'Wolf', 'address1': '42107 Lambert Springs', 'address2': '', 'country': 'US', 'city': 'Garciaborough', 'state': 'WY', 'zipcode': '83037', 'default': True}]",34,M,books_apparel_homedecor,all_discounts
4654,user4654,amy.moon@example.com,Amy,Moon,"[{'first_name': 'Amy', 'last_name': 'Moon', 'address1': '763 Jennifer Streets Apt. 214', 'address2': '', 'country': 'US', 'city': 'South Pam', 'state': 'AL', 'zipcode': '35084', 'default': True}]",49,F,electronics_outdoors_footwear,discount_indifferent
4655,user4655,tammy.cook@example.com,Tammy,Cook,"[{'first_name': 'Tammy', 'last_name': 'Cook', 'address1': '6743 Spears Mills', 'address2': '', 'country': 'US', 'city': 'Amandaport', 'state': 'OR', 'zipcode': '97189', 'default': True}]",31,F,electronics_outdoors_footwear,lower_priced_products
4656,user4656,casey.rhodes@example.com,Casey,Rhodes,"[{'first_name': 'Casey', 'last_name': 'Rhodes', 'address1': '130 Whitaker Circle Suite 046', 'address2': '', 'country': 'US', 'city': 'West Kathrynstad', 'state': 'KS', 'zipcode': '66422', 'default': True}]",24,M,footwear_jewelry_furniture,discount_indifferent
4657,user4657,amanda.reese@example.com,Amanda,Reese,"[{'first_name': 'Amanda', 'last_name': 'Reese', 'address1': '78733 Susan Well', 'address2': '', 'country': 'US', 'city': 'Vickifurt', 'state': 'DE', 'zipcode': '19781', 'default': True}]",48,F,groceries_seasonal_tools,lower_priced_products
4658,user4658,samuel.hart@example.com,Samuel,Hart,"[{'first_name': 'Samuel', 'last_name': 'Hart', 'address1': '1379 Patton Village', 'address2': '', 'country': 'US', 'city': 'South Peterfort', 'state': 'IN', 'zipcode': '46191', 'default': True}]",36,M,instruments_books_electronics,lower_priced_products
4659,user4659,calvin.fisher@example.com,Calvin,Fisher,"[{'first_name': 'Calvin', 'last_name': 'Fisher', 'address1': '8978 Douglas Port', 'address2': '', 'country': 'US', 'city': 'Port Katrina', 'state': 'MS', 'zipcode': '38853', 'default': True}]",25,M,floral_beauty_jewelry,discount_indifferent
4660,user4660,april.bell@example.com,April,Bell,"[{'first_name': 'April', 'last_name': 'Bell', 'address1': '955 Kerri Drive', 'address2': '', 'country': 'US', 'city': 'East Erinberg', 'state': 'AL', 'zipcode': '36012', 'default': True}]",43,F,instruments_books_electronics,discount_indifferent
4661,user4661,denise.allen@example.com,Denise,Allen,"[{'first_name': 'Denise', 'last_name': 'Allen', 'address1': '0098 Francisco Pine Suite 311', 'address2': '', 'country': 'US', 'city': 'Michellehaven', 'state': 'WI', 'zipcode': '54496', 'default': True}]",35,F,outdoors_instruments_groceries,lower_priced_products
4662,user4662,janice.patel@example.com,Janice,Patel,"[{'first_name': 'Janice', 'last_name': 'Patel', 'address1': '048 Mitchell Cliff Suite 635', 'address2': '', 'country': 'US', 'city': 'South Alicia', 'state': 'CT', 'zipcode': '06316', 'default': True}]",38,F,footwear_jewelry_furniture,all_discounts
4663,user4663,andrea.rivera@example.com,Andrea,Rivera,"[{'first_name': 'Andrea', 'last_name': 'Rivera', 'address1': '38678 Trevor Place Suite 165', 'address2': '', 'country': 'US', 'city': 'Thomasmouth', 'state': 'MI', 'zipcode': '49851', 'default': True}]",34,F,seasonal_furniture_floral,lower_priced_products
4664,user4664,samantha.hunter@example.com,Samantha,Hunter,"[{'first_name': 'Samantha', 'last_name': 'Hunter', 'address1': '22484 Maria Walk Suite 938', 'address2': '', 'country': 'US', 'city': 'New Terrihaven', 'state': 'WV', 'zipcode': '25249', 'default': True}]",48,F,floral_beauty_jewelry,discount_indifferent
4665,user4665,felicia.phillips@example.com,Felicia,Phillips,"[{'first_name': 'Felicia', 'last_name': 'Phillips', 'address1': '06329 Proctor Corners Apt. 182', 'address2': '', 'country': 'US', 'city': 'Blackborough', 'state': 'IN', 'zipcode': '47440', 'default': True}]",48,F,housewares_floral_seasonal,discount_indifferent
4666,user4666,amber.montes@example.com,Amber,Montes,"[{'first_name': 'Amber', 'last_name': 'Montes', 'address1': '273 Ruben Ways', 'address2': '', 'country': 'US', 'city': 'Gibsonfort', 'state': 'ND', 'zipcode': '58688', 'default': True}]",42,F,housewares_floral_seasonal,discount_indifferent
4667,user4667,richard.cohen@example.com,Richard,Cohen,"[{'first_name': 'Richard', 'last_name': 'Cohen', 'address1': '3562 Baker Terrace', 'address2': '', 'country': 'US', 'city': 'Birdborough', 'state': 'AL', 'zipcode': '36900', 'default': True}]",22,M,housewares_tools_beauty,all_discounts
4668,user4668,billy.reeves@example.com,Billy,Reeves,"[{'first_name': 'Billy', 'last_name': 'Reeves', 'address1': '9299 Ward Green Apt. 029', 'address2': '', 'country': 'US', 'city': 'Matthewfort', 'state': 'IA', 'zipcode': '52371', 'default': True}]",48,M,floral_beauty_jewelry,discount_indifferent
4669,user4669,rickey.brown@example.com,Rickey,Brown,"[{'first_name': 'Rickey', 'last_name': 'Brown', 'address1': '375 Michelle Skyway', 'address2': '', 'country': 'US', 'city': 'Feliciatown', 'state': 'AK', 'zipcode': '99674', 'default': True}]",41,M,footwear_jewelry_furniture,discount_indifferent
4670,user4670,christopher.taylor@example.com,Christopher,Taylor,"[{'first_name': 'Christopher', 'last_name': 'Taylor', 'address1': '49487 Steven Drive Suite 312', 'address2': '', 'country': 'US', 'city': 'Port Marymouth', 'state': 'ID', 'zipcode': '83873', 'default': True}]",42,M,instruments_books_electronics,discount_indifferent
4671,user4671,maria.marquez@example.com,Maria,Marquez,"[{'first_name': 'Maria', 'last_name': 'Marquez', 'address1': '3445 Knight Ridges Suite 924', 'address2': '', 'country': 'US', 'city': 'Geraldside', 'state': 'MO', 'zipcode': '63763', 'default': True}]",31,F,accessories_groceries_books,all_discounts
4672,user4672,jose.brandt@example.com,Jose,Brandt,"[{'first_name': 'Jose', 'last_name': 'Brandt', 'address1': '3535 Maria Isle', 'address2': '', 'country': 'US', 'city': 'Sherryberg', 'state': 'PA', 'zipcode': '16264', 'default': True}]",51,M,beauty_accessories_instruments,lower_priced_products
